Class,Violation Type,Severity,Message,Start Line,Start Column,End Line,End Column
UccDebtortriggerhelper.cls,LocalVariableNamingConventions,4,The local variable name 'Alldebtors' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-LocalVariableNamingConventions),9,9,9,337
UccDebtortriggerhelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),9,9,9,337
UccDebtortriggerhelperTest.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),6,5,6,28
UccDebtortriggerhelperTest.cls,LocalVariableNamingConventions,4,The local variable name 'Uccfilinglist' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-LocalVariableNamingConventions),29,9,29,87
UccDebtortriggerhelperTest.cls,LocalVariableNamingConventions,4,The local variable name 'Uccfiling1' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-LocalVariableNamingConventions),31,9,31,185
UccDebtortriggerhelperTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),49,5,49,48
UccDebtortriggerhelperTest.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),49,5,49,48
UpdatePayables.cls,ApexSharingViolations,4,Apex classes should declare a sharing model if DML or SOQL is used (rule: Security-ApexSharingViolations),1,1,1,30
UpdatePayables.cls,LocalVariableNamingConventions,4,The local variable name 'OppList' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-LocalVariableNamingConventions),6,13,6,103
UpdatePayables.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),6,13,6,103
UploadQuoteHTTPCallout.cls,EmptyStatementBlock,4,Avoid empty block statements. (rule: Error Prone-EmptyStatementBlock),15,5,15,39
UploadQuoteHTTPCallout.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),18,5,18,224
UploadQuoteHTTPCallout.cls,LocalVariableNamingConventions,4,The local variable name 'QuoteapplicationCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-LocalVariableNamingConventions),20,13,20,76
UploadQuoteHTTPCallout.cls,LocalVariableNamingConventions,4,The local variable name 'QuoteLoginID' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-LocalVariableNamingConventions),21,13,21,60
UploadQuoteHTTPCallout.cls,LocalVariableNamingConventions,4,The local variable name 'FileData' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-LocalVariableNamingConventions),22,13,22,48
UploadQuoteHTTPCallout.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),74,5,74,260
UploadQuoteHTTPCallout.cls,FormalParameterNamingConventions,4,The method parameter name 'LoginID' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FormalParameterNamingConventions),74,5,74,260
UploadQuoteHTTPCallout.cls,LocalVariableNamingConventions,4,The local variable name 'QuoteapplicationCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-LocalVariableNamingConventions),76,13,76,76
UploadQuoteHTTPCallout.cls,LocalVariableNamingConventions,4,The local variable name 'QuoteLoginID' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-LocalVariableNamingConventions),77,13,77,60
UploadQuoteHTTPCallout.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),108,5,108,189
UploadQuoteHTTPCallout.cls,FormalParameterNamingConventions,4,The method parameter name 'LoginID' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FormalParameterNamingConventions),108,5,108,189
UserContactDetails.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),12,9,12,332
UserContactDetails.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),12,9,12,332
UserManagementHTTPCallout.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),16,9,16,108
UserManagementHTTPCallout.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),127,5,127,75
UserTriggerHelper.cls,CognitiveComplexity,4,The class 'UserTriggerHelper' has a total cognitive complexity of 216 (highest 67)  current threshold is 50 (rule: Design-CognitiveComplexity),1,1,1,49
UserTriggerHelper.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),5,6,5,146
UserTriggerHelper.cls,CognitiveComplexity,4,The method 'validationwithOutAccountRelationships(String  String  List<User>  Map<Id  User>)' has a cognitive complexity of 29  current threshold is 15 (rule: Design-CognitiveComplexity),5,6,5,146
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),11,13,11,119
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),48,17,48,69
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),48,17,48,69
UserTriggerHelper.cls,CognitiveComplexity,4,The method 'createPermissionSetAssignment(String  List<User>  Map<Id  User>)' has a cognitive complexity of 67  current threshold is 15 (rule: Design-CognitiveComplexity),84,5,84,116
UserTriggerHelper.cls,NcssMethodCount,4,The method createPermissionSetAssignment() has an NCSS line count of 86 (rule: Design-NcssMethodCount),84,5,84,116
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),103,9,103,160
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),106,9,106,133
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),114,9,114,140
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),115,9,115,139
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),120,13,120,115
UserTriggerHelper.cls,AvoidDeeplyNestedIfStmts,4,Deeply nested if..else statements are hard to read (rule: Design-AvoidDeeplyNestedIfStmts),170,33,170,62
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),201,9,201,24
UserTriggerHelper.cls,CognitiveComplexity,4,The method 'checkUserChange(Map<Id  User>  List<User>)' has a cognitive complexity of 17  current threshold is 15 (rule: Design-CognitiveComplexity),211,5,211,92
UserTriggerHelper.cls,CognitiveComplexity,4,The method 'updateOktaUserAndRelatedContacts(Map<Id  User>  Map<Id  User>)' has a cognitive complexity of 64  current threshold is 15 (rule: Design-CognitiveComplexity),260,5,260,109
UserTriggerHelper.cls,NcssMethodCount,4,The method updateOktaUserAndRelatedContacts() has an NCSS line count of 84 (rule: Design-NcssMethodCount),260,5,260,109
UserTriggerHelper.cls,FormalParameterNamingConventions,4,The method parameter name 'ChangedUserMap' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FormalParameterNamingConventions),260,5,260,109
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),338,13,338,175
UserTriggerHelper.cls,CognitiveComplexity,4,The method 'updatecontactDetails(List<User>  Map<Id  User>)' has a cognitive complexity of 31  current threshold is 15 (rule: Design-CognitiveComplexity),366,5,366,101
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),380,9,380,125
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),440,9,440,29
UserTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),459,17,459,39
UserTriggerHelperTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),12,5,12,46
UserTriggerHelperTest.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),12,5,12,46
UtilityFactory.cls,ExcessiveClassLength,4,Avoid really long classes (lines of code) (rule: Design-ExcessiveClassLength),9,1,9,41
UtilityFactory.cls,CognitiveComplexity,4,The class 'UtilityFactory' has a total cognitive complexity of 119 (highest 55)  current threshold is 50 (rule: Design-CognitiveComplexity),9,1,9,41
UtilityFactory.cls,ExcessivePublicCount,4,This class has too many public methods and attributes (rule: Design-ExcessivePublicCount),9,1,9,41
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),18,8,18,105
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),46,17,46,162
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),64,17,64,255
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),101,17,101,140
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),126,17,126,97
UtilityFactory.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),250,5,250,158
UtilityFactory.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),809,5,809,103
UtilityFactory.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),809,5,809,103
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),814,13,814,145
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),825,13,825,25
UtilityFactory.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),838,5,838,55
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),843,13,843,24
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),893,17,893,156
UtilityFactory.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),914,5,914,153
UtilityFactory.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),914,5,914,153
UtilityFactory.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),950,5,950,90
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),981,9,981,30
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),991,9,991,18
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),1010,9,1010,25
UtilityFactory.cls,CognitiveComplexity,4,The method 'getUserOpportunityIds(String  String)' has a cognitive complexity of 55  current threshold is 15 (rule: Design-CognitiveComplexity),1037,5,1037,93
UtilityFactory.cls,NcssMethodCount,4,The method getUserOpportunityIds() has an NCSS line count of 92 (rule: Design-NcssMethodCount),1037,5,1037,93
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),1066,13,1066,132
UtilityFactory.cls,ApexSOQLInjection,4,Apex classes should escape variables merged in DML query (rule: Security-ApexSOQLInjection),1145,17,1145,59
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),1161,9,1161,115
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),1164,13,1164,111
UtilityFactory.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),1243,5,1243,60
UtilityFactory.cls,ClassNamingConventions,4,Class names should begin with an uppercase character (rule: Code Style-ClassNamingConventions),1349,5,1349,38
UtilityFactory.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),1369,5,1369,152
UtilityFactory.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),1425,5,1425,156
UtilityFactory.cls,FormalParameterNamingConventions,4,The method parameter name 'UserId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FormalParameterNamingConventions),1470,5,1470,53
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),1473,13,1473,87
UtilityFactory.cls,FormalParameterNamingConventions,4,The method parameter name 'UserId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FormalParameterNamingConventions),1479,5,1479,77
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),1484,13,1484,98
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),1485,13,1485,86
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),1488,9,1488,190
UtilityFactory.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),1499,17,1499,178
UtilityFactoryTest.cls,ExcessivePublicCount,4,This class has too many public methods and attributes (rule: Design-ExcessivePublicCount),9,1,9,32
UtilityFactoryTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),12,7,12,75
UtilityFactoryTest.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),280,5,280,44
UtilityFactoryTest.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),288,5,288,44
UtilityFactoryTest.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),305,5,305,51
UtilityFactoryTest.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),312,5,312,55
UtilityFactoryTest.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),385,5,385,60
UtilityFactoryTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),495,9,495,53
VOBAdvisories_Controller.cls,PropertyNamingConventions,4,The instance property name 'OBId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-PropertyNamingConventions),5,5,5,34
